"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Unit;Portion
446289477072;;;;;"Яблоки Спартан";"Сочные яблоки сорта ""Спартан"" отличаются заметной красной окраской. Эти яблоки имеют плотную<span class=""product-card__info-intro-hidden""> и немного восковую кожицу с нежной, сладкой с лёгким оттенком кислинки сердцевинкой.<br /><br /></span>";"<b>Цена:</b> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <b>Масса:</b> 500 г. (250-750г.) <b>Важно:</b> Фрукт не обработан химическими средствами, поэтому требователен к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения. Рекомендуется использовать озонаторы для продуктов питания. не забывайте мыть продукты перед употреблением. <b>Качество:</b> 1-го сорта, плоды с дефектом не более 10% по Международным нормам. <b>Сорт:</b> Спартан. <b>Пищевая ценность:</b> белки - 0,4 г., жиры - 0,4 г., углеводы - 9,8 г.; на 100 г. <b>Энергетическая ценность:</b> 46,99 ккал / 196,6 кДж <b>Срок годности:</b> 15 суток. <b>Условия хранения:</b> при температуре от +2 до +15 °С. <b>Упаковка:</b> крафтовый пакет. <b>Место происхождения:</b> Молдова. Поставщик продукта Ешь Сезонное <a>24282 отзыва</a>";https://static.tildacdn.com/stor6330-6130-4437-b762-663338303233/20036108.jpg;200.00;;;;;RcXEmRXsinVMSi9NIMmj;;500;0;0;0;;0
501345916172;;;;;"Кетчуп томатный классический";"<b>Состав:</b> томаты протертые, сахар, соль, уксус, перец острый, чеснок, базилик, кориандр, перец черный, гвоздика.<br /><br /> <span class=""product-card__info-intro-hidden""> Кетчуп томатный классический - оригинальная приправа практически ко всем блюдам, кроме сладких. Томаты и специи придадут свежести Вашим блюдам, выгодно оттенят вкус и напомнят Вам о прошедшем лете. Томаты от наших Краснодарских фермеров.<br /><br /></span>";"<b>Масса:</b> 300 гр. <b>День изготовления:</b> см. на этикетке. <b>Пищевая ценность:</b> белки - 1,6 г., жиры -0г., углеводы - 19,1г.; на 100 г. <b>Энергетическая ценность:</b> 83,0 ккал / 347,5 кДж. <b>Срок годности:</b> 6 месяцев. <b>Условия хранения:</b> при температуре от 0 до +25 °С и относительной влажности воздуха от 70 до 85%. После вскрытия продукт годен к употреблению в течение 72 часов. <b>Объём:</b> 310 мл. <b>Место происхождения:</b> Московская обл. г. Королев. <a href=""https://esh-derevenskoe.ru/dmitrij-kuleshov""> </a> Поставщик продукта <a href=""https://esh-derevenskoe.ru/dmitrij-kuleshov""> Дмитрий Кулешов </a> <a>1224 отзыва</a> <a href=""https://esh-derevenskoe.ru/dmitrij-kuleshov"" class=""more-link"">Подробнее</a>";https://static.tildacdn.com/stor3239-3765-4031-a431-353133376330/38028981.jpg;366.00;;;;;0PZtD6h7IZIyRMGgOkhU;;1;0;0;0;;0
833211149662;;;;;"Капуста цветная соцветия";"Свежая цветная капуста уже разделена на соцветия. Отлично подойдет для приготовления легких<span class=""product-card__info-intro-hidden""> супов-пюре, а также для запекания. Рекомендуем запекать с сыром или подавать в сочетании с баклажаном и перцем.<br /><br /></span>";"<b>Цена:</b> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <b>Масса:</b> 500 г. (250-750г.) <b>Важно:</b> овощ не обработан химическими средствами, поэтому требователен к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения. Рекомендуется использовать озонаторы для продуктов питания. <b>Качество:</b> 1-го сорта, плоды с дефектом не более 10% по Международным нормам. <b>Пищевая ценность:</b> белки - 2,5 г., жиры - 0,3 г., углеводы - 4,2 г.; на 100 г. <b>Энергетическая ценность:</b> 30,12 ккал / 126 кДж. <b>Срок годности:</b> 4 суток. <b>Условия хранения:</b> при температуре от 0 до +6 °С. <b>Упаковка:</b> пластиковый контейнер. <b>Место происхождения:</b> Узбекистан Поставщик продукта Ешь Сезонное <a>24282 отзыва</a>";https://static.tildacdn.com/stor6539-6565-4231-a636-326333303330/74980174.jpg;225.00;;;;;1H4inx4PNJy1I58sLBe3;;500;0;0;0;;0
152334343382;;;;;Розмарин;"Ароматный розмарин частый гость в блюдах. Он идеально сочетается с птицей, мясом и овощами.<span class=""product-card__info-intro-hidden""> Немного розмарина можно добавить в винный пунш или яблочное желе. Также щепотка этой пряности, брошенная на угли, наполнит блюдо особым ароматом.﻿<br /><br /></span>";"<b>Цена:</b> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <b>Масса:</b> 50 г (45-55 г). <b>Важно:</b> овощ не обработан химическими средствами, поэтому требователен к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения. . <b>Пищевая ценность:</b> белки - 3.31 г, жиры - 5.8 г, углеводы - 6.6 г; на 100 г. <b>Энергетическая ценность:</b> 131 ккал / 548,1 кДж. <b>Срок годности:</b> 5 суток. <b>Условия хранения:</b> при температуре от +2 до +6 °С. <b>Упаковка:</b> перфарированный пакет. <b>Место происхождения:</b> Россия. Поставщик продукта Ешь Сезонное <a>24282 отзыва</a>";https://static.tildacdn.com/stor6637-3832-4061-a461-303830306632/65789678.jpg;85.00;;;;;4En2OcD56S5s3aEgre9L;;50;0;0;0;;0
757769460282;;;;;"Перец острый красный";"Жгучий красный перец не только вкусная, но и очень полезная пряность. В перце находится не<span class=""product-card__info-intro-hidden""> только капсаицин - вещество, отвечающее за остроту, но и витамины А, Е, В и РР. Острый перец в ваших закусках и салатах поможет придать блюдам неповторимый вкус и аромат.<br /><br /></span>";"<b>Цена:</b> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <b>Масса:</b> 45 г (30-45 г). <b>Важно:</b> овощ не обработан химическими средствами, поэтому требователен к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения. Рекомендуется использовать озонаторы для продуктов питания. <b>Пищевая ценность:</b> белки - 2 г., жиры - 0,2 г., углеводы - 9,5 г.; на 100 г. <b>Энергетическая ценность:</b> 175,7 кДж. / 40 ккал <b>Срок годности:</b> 14 суток. <b>Условия хранения:</b> при температуре от +2 до +6 °С. <b>Упаковка:</b> крафтовый пакет. Поставщик продукта Ешь Сезонное <a>24282 отзыва</a>";https://static.tildacdn.com/stor6433-3339-4831-b932-306461363961/78987200.jpg;127.00;;;;;v3Y1Yx2Z1CFMaud2EAJB;;1;0;0;0;;0
917396326812;;;;;"Капуста брюссельская";"Миниатюрные кочанчики брюссельской капусты отличаются деликатным вкусом и свежим ароматом.<span class=""product-card__info-intro-hidden""> Попробуйте приготовить капусту на пару: этот гарнир превосходно дополнит блюда из птицы, например, курицу в белом соусе. Приготовьте нежный крем-суп со сливками.<br /><br /></span>";"<b>Цена:</b> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <b>Масса:</b> 250 г (125 -375 г). <b>Пищевая ценность:</b> белки - 2,5 г., жиры - 0,5 г., углеводы - 4,5 г.; на 100 г. <b>Энергетическая ценность:</b> 43 ккал / 179,9 кДж <b>Срок годности:</b> 14 суток. <b>Условия хранения:</b> при температуре от +2 до +6 °С. <b>Упаковка:</b> пластиковый контейнер. <b>Место происхождения:</b> Россия. Поставщик продукта Ешь Сезонное <a>24282 отзыва</a>";https://static.tildacdn.com/stor3966-3130-4234-b866-353039643836/27775362.jpg;881.00;;;;;5gLrvpLvSb2y55zcceAt;;250;0;0;0;;0
941879271372;;;;;"Виноград ""Плевен""";"Виноград выращен во фруктовых садах Краснодарского края без применения пестицидов и<span class=""product-card__info-intro-hidden""> химикатов. Вкус у него гармоничный, сахарный. Ягоды имеют приятный аромат с нотками муската. Виноград ""Плевен"" станет настоящим украшением любой фруктовой тарелки и полезным десертом для всей семьи.<br /><br /></span>";"<b>Цена:</b> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <b>Масса:</b> 500 г. (250-750г.) <b>Важно:</b> ягода не обработана химическими средствами, поэтому требователена к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения. <b>Сорт:</b> ""Плевен"". <b>Пищевая ценность:</b> белки - 0,72 г., жиры - 0,16 г., углеводы - 17,20 г.; на 100 г. <b>Энергетическая ценность:</b> 68,84 кКал / 288 кДж <b>Срок годности:</b> 7 суток. <b>Условия хранения:</b> при температуре от +2 до +6 °С. <b>Упаковка:</b> пластиковый контейнер. <b>Место происхождения:</b> Краснодарский край, Крымский район. <a href=""https://esh-derevenskoe.ru/elena-ponamareva""> </a> Поставщик продукта <a href=""https://esh-derevenskoe.ru/elena-ponamareva""> Елена Понамарева </a> <a>3428 отзывов</a> <a href=""https://esh-derevenskoe.ru/elena-ponamareva"" class=""more-link"">Подробнее</a>";https://static.tildacdn.com/stor6164-3530-4532-b830-373330303239/59119236.jpg;308.00;;;;;Aczmjl4FxfCyaBoShGfK;;500;0;0;0;;0
808167285252;;;;;"Бразильский орех";"Употребляют орехи в разном виде: сырыми, жареными, солеными. Из них делают ореховое масло.<span class=""product-card__info-intro-hidden""> Существует много кулинарных шедевров с применением бразильского ореха: выпечка, мороженое, сладости, шоколад, салаты, закуски, соусы, супы.<br /><br /></span>";"<b>Цена:</b> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <b>Масса:</b> 100 г (90-110 г). <b>Пищевая ценность:</b> белки - 14,3 г., жиры - 66,4 г., углеводы - 4,8 г.; на 100 г. <b>Энергетическая ценность:</b> 2744 кДж. / 655,84 ккал. <b>Срок годности:</b> 6 месяцев. <b>Условия хранения:</b> при температуре от +4 до +18 °С. <b>Упаковка:</b> дышащий пакет. <b>Место происхождения:</b> Перу. Поставщик продукта Ешь Сезонное <a>24282 отзыва</a>";https://static.tildacdn.com/stor3066-6530-4339-b536-343638383565/64399171.jpg;400.00;;;;;xR5HOE76XFF8A79FtRJU;;100;0;0;0;;0
913526009572;;;;;"Лук шалот";"У лука-шалота характерный вкус, а луковица сочная и ароматная. Шалот сохраняет все полезные<span class=""product-card__info-intro-hidden""> свойства лука, при этом обладает более мягким вкусом, не забивающим вкуса других продуктов.<br /><br /></span>";"<b>Цена:</b> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <b>Масса:</b> 500 г (450- 550 г). <b>Важно:</b> овощ не обработан химическими средствами, поэтому требователен к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения, берегите от солнечного света. <b>Пищевая ценность:</b> белки - 1,4 г., жиры - 0 г., углеводы - 9,1 г.; на 100 г. <b>Энергетическая ценность:</b> 42 ккал / 175,7 кДж <b>Срок годности:</b> 14 суток. <b>Условия хранения:</b> при температуре от +2 до +6 °С. <b>Упаковка:</b> крафтовый пакет. <b>Место происхождения:</b> Россия. <a href=""https://esh-derevenskoe.ru/boris-spivakov""> </a> Поставщик продукта <a href=""https://esh-derevenskoe.ru/boris-spivakov""> Борис Спиваков </a> <a>18895 отзывов</a> <a href=""https://esh-derevenskoe.ru/boris-spivakov"" class=""more-link"">Подробнее</a>";https://static.tildacdn.com/stor3034-3033-4466-b734-383864383630/32212447.jpg;278.00;;;;;l6ADdFC1RjavALtf8xJv;;500;0;0;0;;0
211145424512;;;;;Кресс-салат;"Кресс-салат обладает приятным терпким, горьким и острым вкусом. Используется только в свежем<span class=""product-card__info-intro-hidden""> виде как приправа к салатам, мясу, рыбе, омлетам, подливкам и супам.<br /><br /></span>";"<b>Масса:</b> 100 г. (80-120 г.) <b>Важно:</b> пожалуйста, не забывайте мыть продукты перед употреблением. Зелень не обработана химическими средствами, поэтому требовательна к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения. <b>Пищевая ценность:</b> белки - 0,9 г., жиры - 0,1 г., углеводы - 1,8 г.; на 100 г. <b>Энергетическая ценность:</b> 14,1 ккал / 58,8 кДж <b>Срок годности:</b> 4 суток. <b>Условия хранения:</b> при температуре от +3 до +5 °С. <b>Упаковка:</b> дыщащий пакет. Поставщик продукта Ешь Сезонное <a>24282 отзыва</a>";https://static.tildacdn.com/stor3639-6166-4163-b135-623931656265/80252938.jpg;215.00;;;;;36dEi7MLJDkIDT5yBvcv;;100;0;0;0;;0
131863492002;;;;;"Кешью жареный";"Кешью, благодаря их сочной кисловатой мякоти, кроме употребления в пищу в свежем виде,<span class=""product-card__info-intro-hidden""> используются для приготовления джемов, желе, компотов, приправы под названием чатни и спиртных напитков.<br /><br /></span>";"<b>Цена:</b> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <b>Масса:</b> 100 г. (50-150г.) <b>Пищевая ценность:</b> белки - 17,5 г., жиры - 42,2 г., углеводы - 30,5 г.; на 100 г. <b>Энергетическая ценность:</b> 2393 кДж. / 571,95 ккал. <b>Срок годности:</b> 6 месяцев. <b>Условия хранения:</b> при температуре от +5 до 25 °С. <b>Упаковка:</b> дышащий пакет. <b>Место происхождения:</b> Вьетнам. Поставщик продукта Ешь Сезонное <a>24282 отзыва</a>";https://static.tildacdn.com/stor6134-6665-4139-b737-616239623362/22621699.jpg;181.00;;;;;0EZti8XUYFiaKdxSYuv0;;100;0;0;0;;0
847190544842;;;;;"Яблоки Пинк Леди";"Яблоня Пинк Леди позднего срока созревания, кожица плотная, блестящая, ее цвет<span class=""product-card__info-intro-hidden""> зеленовато-желтый. Она покрыта румянцем, цвет которого может быть от светло-розового до красного.<br /><br /></span>";"<b>Цена:</b> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <b>Масса:</b> 500 г. (250-750г.) <b>Важно:</b> Фрукт не обработан химическими средствами, поэтому требователен к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения. Рекомендуется использовать озонаторы для продуктов питания. не забывайте мыть продукты перед употреблением. <b>Качество:</b> 1-го сорта, плоды с дефектом не более 10% по Международным нормам. <b>Сорт:</b> ""Пинк Леди"". <b>Пищевая ценность:</b> белки - 0,4 г., жиры - 0,4 г., углеводы - 9,8 г.; на 100 г. <b>Энергетическая ценность:</b> 46,99 ккал / 196,6 кДж. <b>Срок годности:</b> 30 суток. <b>Условия хранения:</b> при температуре от +4 до +8 °С. <b>Упаковка:</b> Крафтовый пакет. Поставщик продукта Ешь Сезонное <a>24282 отзыва</a>";https://static.tildacdn.com/stor3532-3737-4533-a537-663461383231/41582737.jpg;200.00;;;;;32EkzDcnLAnAkUzEoIji;;500;0;0;0;;0
422120688962;;Z-16;;"Зелень;Овощи";"Перец острый зеленый";"Этот перец имеет острый вкус с легкими ореховыми нотками и совершенно особенной кислинкой. Употребление острого зеленого перца в пищу способствует укреплению иммунитета и выведению из организма холестерина.";"<strong>Важно:</strong> овощ не обработан химическими средствами, поэтому требователен к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения. <strong>Пищевая ценность:</strong> белки - 2 г., жиры - 0,2 г., углеводы - 9,5 г.; на 100 г. <strong>Энергетическая ценность:</strong> 175,7 кДж / 40 ккал <strong>Срок годности:</strong> 14 суток. <strong>Условия хранения:</strong> при температуре от +2 до +6 °С. <strong>Упаковка:</strong> крафтовый пакет.";https://static.tildacdn.com/stor6465-3433-4865-b765-316164393566/28289147.jpg;1580.00;5;;;;kHobNgAVHAtdp2IBvxzz;;0;0;0;0;KGM;1
430215265452;;F-23;;Фрукты;Мандарины;"Крупные и сладкие мандарины, почти без единой косточки, станут отличным завтраком, перекусом, частью фруктового салата или десерта. Цитрус крайне полезен для здоровья: его употребление способствует улучшению обменных процессов, общему укреплению организма и восполнению дефицита витаминов в холодное время года. А еще эти мандарины легко чистятся, что немаловажно!";"<strong>Цена:</strong> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <strong>Размер плодов:</strong> от мелкого до крупного. <strong>Пищевая ценность:</strong> белки - 0,8 г., жиры - 0,2 г., углеводы - 7,5 г.; на 100 г. <strong>Энергетическая ценность:</strong> 138 кДж / 32,99 ккал. <strong>Срок годности:</strong> 14 суток. <strong>Условия хранения:</strong> при температуре от +2 до +6 °С. <strong>Упаковка:</strong> дышащий пакет. <strong>Место происхождения:</strong> Крым";https://static.tildacdn.com/stor6566-3532-4631-b737-363633613030/62459662.jpg;460.00;10;;;;dVyJoYhHMJ0FIr7GcOEa;;0;0;0;0;KGM;1
147618613562;;F-24;;"Фрукты;Ягоды";"Виноград ""Дамские пальчики"" черный";"Черный виноград ""Дамские пальчики"" имеет тонкую кожицу, сочную мякоть и великолепный насыщенный вкус. Нежный аромат и сочность ягоды делают этот сорт идеальным для употребления в свежем виде или в составе салатов. Черный виноград также замечательно подходит для приготовления соков или компотов. Ягода богата клетчаткой, витаминами A, C, K и B6, калием, кальцием и магнием.";"<strong>Цена:</strong> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <strong>Важно:</strong> ягода не обработана химическими средствами, поэтому требовательна к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения. <strong>Пищевая ценность:</strong> белки - 0,6 г., жиры - 0,2 г., углеводы - 13,4 г.; на 100 г. <strong>Энергетическая ценность:</strong> 60 кКал / 251 кДж <strong>Срок годности:</strong> 7 суток. <strong>Условия хранения:</strong> при температуре от +2 до +6 °С. <strong>Упаковка:</strong> пластиковый контейнер.";https://static.tildacdn.com/stor6464-6632-4638-a464-333166666564/73244261.jpg;950.00;10;;;;3Bm28PZHpRlZYNCcN5ne;;0;0;0;0;KGM;1
389054358112;;Su-3;;Сухофрукты;Чернослив;"Чернослив – вкусное и полезное лакомство, отлично подходящее в качестве питательного перекуса, топпинга для десертов и йогуртов, а также ингредиента для салатов и выпечки. Он богат клетчаткой, калием, магнием, железом, витаминами А и С. Употребление чернослива способствует улучшению пищеварения и нормализации обмена веществ.";"<strong>Цена:</strong> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <strong>Пищевая ценность:</strong> белки - 2,3 г., жиры - 0,7 г., углеводы - 57,5 г.; на 100 г. <strong>Энергетическая ценность:</strong> 231,12 кКал. / 967 кДж. <strong>Срок годности:</strong> 1 месяц. <strong>Условия хранения:</strong> при температуре от +2 до +6 °С. <strong>Упаковка:</strong> крафтовый пакет.";https://static.tildacdn.com/stor3233-6562-4432-a332-353134623065/31205955.jpg;720.00;10;;;;pKPZZTBtAzDBy63Y9yrb;;0;0;0;0;KGM;1
257364274342;;Su-4;;Сухофрукты;"Курага шоколадная";"Шоколадная курага очень сладкая и по вкусу, немного напоминает шоколад. Курага в своем составе содержит калий, магний, кальций, железо, фосфор. При этом этих минеральных веществ в высушенных плодах гораздо больше, чем в свежих абрикосах. Регулярное употребление шоколадной кураги позволит укрепить иммунитет, существенно улучшить работу почек и поджелудочной железы, а также нормализовать работу ЖКТ.";"<strong>Цена:</strong> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <strong>Пищевая ценность:</strong> белки - 5,2 г., жиры - 0 г., углеводы - 51 г.; на 100 г. <strong>Энергетическая ценность:</strong> 215,11 ккал / 900 кДж. <strong>Срок годности:</strong> 6 месяцев. <strong>Условия хранения:</strong> при температуре от 0 до +10 °С. <strong>Упаковка:</strong> крафтовый пакет.";https://static.tildacdn.com/stor3338-6634-4564-b466-323661356232/82789025.jpg;1300.00;10;;;;YayyIBKiXzZhbi8ueOM1;;0;0;0;0;KGM;1
897157910702;;O-32;;Овощи;"Тыква ""Оранжевое солнце""";"Тыква ""Оранжевое солнце"" обладает сочной мякотью, приятным вкусом . Овощ идеально сочетается с пряными специями, подходит для запекания, приготовления супов и пюре. Любое блюдо из тыквы изысканно украсит стол и подарит ощущение домашнего уюта. Это легкий, но одновременно питательный овощ, богатый клетчаткой, витаминами группы В, А, Е и С, а также калием, кальцием, магнием и железом. Разнообразьте свое меню вкусными и полезными блюдами из тыквы!";"<strong>Цена:</strong> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <strong>Важно:</strong> овощ не обработан химическими средствами, поэтому требователен к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения. <strong>Пищевая ценность:</strong> белки - 1,3 г., жиры - 0,3 г., углеводы - 7,7 г.; на 100 г. <strong>Энергетическая ценность:</strong> 117.1 кДж / 27,99 кКал. <strong>Срок годности:</strong> 28 суток. <strong>Условия хранения:</strong> при температуре от +2 до +6 °С. <strong>Упаковка:</strong> крафтовый пакет. <strong>Место происхождения:</strong> Россия.";https://static.tildacdn.com/stor3235-3162-4236-a262-636135613132/52552954.jpg;130.00;10;;;;D0YJ6xzNadb6VMJHTa08;;0;0;0;0;KGM;1
138757867882;;O-33;;Овощи;Свекла;"Помимо широко известных борща и винегрета, из свёклы можно приготовить множество других блюд. Свёклу запекают, тушат, обжаривают и даже кладут в блюда в сыром виде. Запеченную свёклу лучше дополнить другими овощами — сельдереем, картофелем, морковью, фенхелем, зеленой фасолью, получится гарнир к мясу, рыбе или курице.";"<strong>Цена:</strong> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <strong>Качество:</strong> 1-го сорта, плоды с дефектом не более 10% по Международным нормам. <strong>Пищевая ценность:</strong> белки - 1,5 г., жиры - 0,1 г., углеводы - 8,8 г.; на 100 г. <strong>Энергетическая ценность:</strong> 43,03 ккал / 180 кДж. <strong>Срок годности:</strong> 15 суток. <strong>Условия хранения:</strong> при температуре от +2 до +10 °С. <strong>Штук:</strong> 2-4 штуки. <strong>Упаковка:</strong> крафтовая подложка.";https://static.tildacdn.com/stor3166-3162-4639-b832-323961356366/81554052.jpg;100.00;10;;;;dpbjOZ7deV0f1UIfxKo0;;0;0;0;0;KGM;1
430280925092;;Or-7;;Орехи;"Кунжут черный";"Черный кунжут благодаря своему составу является очень полезным для человеческого организма. Черный кунжут содержит большое количество витаминов, железо, медь, марганец, незаменимую аминокислоту триптофан, цинк, фосфор. А по содержанию кальция черный кунжут опережает белый кунжут и занимает первое место среди других продуктов. Черный кунжут также полезен способностью сдерживать процессы старения и ускорять обновление клеток.";"<strong>Цена:</strong> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом.<strong>Пищевая ценность:</strong> белки - 19.4 г., жиры - 48.7 г., углеводы - 12.2 г.; на 100 г. <strong>Энергетическая ценность:</strong> 565,01 ккал. / 2364 кДж. <strong>Срок годности:</strong> 3 месяца. <strong>Условия хранения:</strong> при температуре от +2 до +25 °С. <strong>Место происхождения:</strong> Россия, Краснодарский край.";https://static.tildacdn.com/stor3763-3335-4934-a163-633361303131/88850332.jpg;720.00;10;;;;ir91LxxjnFidMJrvComm;;0;0;0;0;KGM;1
126287462762;;Su-5;;Сухофрукты;"Шиповник сушеный";"<strong>Состав:</strong> шиповник.<br /><br /> Сушеный шиповник – это богатые витаминами и антиоксидантами плоды, используемые в кулинарии и народной медицине для укрепления иммунитета, борьбы с простудой и поддержания работы внутренних органов. Он имеет кисловатый вкус, характерный багровый или красно-коричневый цвет, и содержит большое количество витамина С, а также минералы, такие как калий, железо, магний и цинк.";"<strong>Цена:</strong> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <strong>Важно:</strong> продукт может содержать следы арахиса, кунжута, различных видов орехов. <strong>Пищевая ценность:</strong> белки - 0,8 г., жиры - 0,5 г., углеводы - 11,3 г.; на 100 г. <strong>Энергетическая ценность:</strong> 217.5 кДж. / 51,99 ккал. <strong>Срок годности:</strong> 6 мес. <strong>Условия хранения:</strong> при температуре от +2 до +6 °С. <strong>Упаковка:</strong> крафтовый пакет.";https://static.tildacdn.com/stor3661-6433-4331-b965-663438333365/55779036.jpg;550.00;5;;;;HhxjcFXBalcrh5jsyE27;;0;0;0;0;KGM;1
157971277592;;Z-20;;"Овощи;Зелень";"Спаржа зеленая тонкая";"Спаржа зелёная тонкая - это вид спаржи, который имеет тонкие стебли и зелёные листья. Спаржа имеет мягкий вкус и может быть использована в супах, салатах и других блюдах. Она также является хорошим источником витаминов и минералов.";"<strong>Цена:</strong> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <strong>Важно:</strong> овощ не обработан химическими средствами, поэтому требователен к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения. Рекомендуется использовать озонаторы для продуктов питания. <strong>Качество:</strong> 1-го сорта, плоды с дефектом не более 10% по Международным нормам. <strong>Пищевая ценность:</strong> белки - 1,9 г., жиры - 0,1 г., углеводы - 3,1 г.; на 100 г. <strong>Энергетическая ценность:</strong> 20 кКал. / 83,68 кДж. <strong>Срок годности:</strong> 4 суток. <strong>Условия хранения:</strong> при температуре от +2 до +5 °С. <strong>Упаковка:</strong> крафт пакет";https://static.tildacdn.com/stor6565-3331-4364-a133-633632343138/60495271.jpg;5400.00;5;;;;RZyZKAKXLCeBXa9UEhyi;;0;0;0;0;KGM;1
850456544262;;Su-6;;Сухофрукты;Облепиха;"Облепиха едва ли не самое полезное растение на земле. Ее плоды богаты витаминами, сахарами, белковыми и дубильными веществами, пектинами, органическими кислотами, фитонцидами. Самое распространенное лакомство из облепихи – варенье. Ягоды облепихи добавляют в компоты, готовят желе, пастилу, варят кисель. Из облепихи готовят напитки, сок, масло, мороженое. Порадуйте себя и своих близких.";"<strong>Цена:</strong> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <strong>Важно:</strong> ягода не обработана химическими средствами, поэтому требовательна к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения. <strong>Пищевая ценность:</strong> белки - 1,2 г., жиры - 5,4 г., углеводы - 5,7 г.; на 100 г. <strong>Энергетическая ценность:</strong> 82 ккал / 192,4 кДж <strong>Срок годности:</strong> 2 суток. <strong>Условия хранения:</strong> при температуре от +2 до +6 °С.";https://static.tildacdn.com/stor3430-3266-4831-b064-636631333162/70572183.jpg;1250.00;5;;;;GUJ5aLgxgjUB7u85jc8l;;0;0;0;0;KGM;1
482441548772;;G-2;;Грибы;"Грибы вешенки фасованные";"Вешенки употребляются в жареном, вареном или тушеном виде, а еще эти грибы отлично подходят для соленья. В западноевропейской и южноевропейской кухнях вешенки добавляют в основные блюда для придания им особенного аромата.";"<strong>Цена:</strong> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <strong>Качество:</strong> 1-го сорта, плоды с дефектом не более 10% по Международным нормам. <strong>Пищевая ценность:</strong> белки - 2,5 г., жиры - 0,3 г., углеводы - 6,5 г.; на 100 г. <strong>Энергетическая ценность:</strong> 158,99 кДж. / 38 ккал. <strong>Срок годности:</strong> 5 суток. <strong>Условия хранения:</strong> при температуре от +2 до +6 °С. <strong>Место происхождения:</strong> Россия.";https://static.tildacdn.com/stor6532-3935-4332-b865-656131656338/20316989.jpg;840.00;10;;;;o5jg6gj1UlPitk88hXCB;;0;0;0;0;KGM;1
541876654522;;F-25;;Фрукты;"Яблоки Голден";"Сочные яблоки сорта ""Голден"" отличаются золотисто-зеленой и иногда желтой окраской и кремовой мякотью. Эти яблоки имеют плотную кожицу с шероховатой поверхностью и нежную, сладкую сердцевину. Все яблоки проходят отбор и сортируются вручную.";"<strong>Цена:</strong> товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. <strong>Важно:</strong> фрукт не обработан химическими средствами, поэтому требователен к хранению. Пожалуйста, соблюдайте сроки годности и условия хранения. Не забывайте мыть продукты перед употреблением. <strong>Пищевая ценность:</strong> белки - 0,4 г., жиры - 0,4 г., углеводы - 9,8 г.; на 100 г. <strong>Энергетическая ценность:</strong> 46,99 ккал / 196,6 кдж <strong>Срок годности:</strong> 7 суток. <strong>Условия хранения:</strong> при температуре от +2 до + 6°С. <strong>Упаковка:</strong> крафтовый пакет. <strong>Место происхождения:</strong> Республика Крым, Бахчисарайский район, с. Долинное";https://static.tildacdn.com/stor3130-3538-4438-b162-356164323465/75530430.jpg;400.00;10;;;;D6rGzC7cFPc5spof6JPU;;0;0;0;0;KGM;1
